,Song Name,Artist Name,Artist Popularity,Artist Genres,Artist Followers,Danceability,Energy,Track ID,Loudness,Speechiness,Acousticness,Tempo,Key,Instrumentalness,Lyrics,Popularity,Liveness,Valence,Time Signature List,Duration,Hit,Artist Hit
220,Vato,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.484,0.711,2TgPHDU8zPgAvkSLXkHKXR,-4.584,0.239,0.142,90.961,1,0,uhhuh hmm chillin right around way 21st eastside beach motherfucker ran talkin shit homies like straight g askin im runnin gangbang set ery one em thing son wont change fool dont respect nuttin gangbang whats seen whats saw dogg law nigga runnin like marathon little g tryna creep east talkin bout gon get chain gon leave dont know get close tictac toe three motherfucker laid floor yeah happened yesterday west spray heard ese say said vato wont believe saw saw pack guy act real hard twist finger said know said dont give fuck im snoop doggy dogg keep buckin went far snoopy went straight trunk car got gun start runnin hard started firing charged run nigga run nigga duck nigga duck nigga run motherfucker run run motherfucker run run nigga run nigga duck nigga duck nigga run motherfucker run run motherfucker run didnt mean hit hit,59,0.378,0.46,4,284653,1,1
221,That's That Shit,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.866,0.63,41sLy8IQUSgvjjeW2CN0vc,-4.795,0.172,0.0199,82.044,9,0,yeah thats right like thank uh uh snoop kells know get pull whip low phantom wheel spinnin lady like thats shit im back club blowin tree hand head bobbin like thats shit spot girl go wild dancing titty bar style im like thats shit snoop dizzle boy kells let hear say thats shit let get party jumpin kel gon get bumpin humpin like gon get somethin dogg fresh southside without vest nothin chest lady midwest must confess chi youre blessed leaving nothing mind doggy safe sex aint test fucking cold mess meet chicago let get real west real strong real fat real long doggy building holdin something feel get something build take skinny nigga home work filling till gone get home grown put shit daddy long know lady tshirt panty let get shit crackin kell doggy dogg action,56,0.036,0.75,4,257640,1,1
222,Candy  - Final Album Version ,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.696,0.655,0E1NCpOWUweGB674Hhu7sc,-6.926,0.521,0.205,98.065,10,0,want em got em drippin like water uh e40 sticky icky snoop dogg dpg mc eiht goldie loc e40 yeah talk em nephew come narcotic death merchant shipping handling yolla supply time get wipe eye booger eye yall tryna buy pimpin yknow kinda dry yeah gotta couple pie left thatll last year doula ice cream caaandy man shit comin haaandy real walkie talkie got db cousin work dirty want em got em hoping cop better yo grit devour coward sour slippery lip beast suck none dont sucker block monster reputable motherfucker real mash spanish aint gouda potna vanish dont get put yo place give 40 foot ounce space want em got em drippin like water sticky icky icky ahh ahh know got candy yeah bos dogg snoopy dub trip check game nowalaters gum drop jelly bean lollipop triple beam blue carpet yeah thats treatment candy sweet got everybody eatin bigg snoop dogg im star gone get bar,41,0.0898,0.411,4,288040,0,1
223,Get A Light,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.651,0.579,0brst8Eu2TRY13cwTQMcQc,-5.494,0.311,0.463,91.539,1,0.00012,intro snoop dogg say man lemmelemme get light homey aye aye timbo yo crippin cousin snoop dogg causez told gotta get gorilla one right man take em zoo la zoo take niggaz la zoo hah yeah nigga bout get aint shit crazy long time dig uh snoop dogg need light let step motherfker til get right need light let lean make bright everythang dynamite bust bitch tryna feel like pimp would snoop double g im ya neighborhood make crackalack like take sip nigga puff enough yeah give right back lay ya head back roll cadillac goin motherfkers flip rip get specific dip drip cause know like pop cause talkin different fix focus ride want banger bang get hyphy niggaz north bay tryna twist whip got big body benz cause im rollin nephew smokin,42,0.347,0.158,4,221067,0,1
224,Gangbangin' 101,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.606,0.775,2E2A3BY5Zp4vTCtWIKMxPG,-5.109,0.382,0.263,84.754,8,0,west coast time stand nigga gon unite round motherfucker one time im callin every real crip nigga every real bdogg table right yeah gon push real line right see yall real gangsta guerrilla shit ever seen 100 000 rip rider side blue chuck blue rag grey cloud blue sky move cant lose hill street blue nigga gotta pay due crew uzi spray suckas cruise granny saw news shook look put move tried get away couldnt get far cause homies looploop night king park got squab got caught went jail straight county motherfuckin bail 4800 crippin oh well big homie boy blue snatched coattail said trip dogg ya better get right crip right eye open cause nigga get stuck seezight aint motherfuckin problem poppop ticktock never flipflop 20 crippin til drop,38,0.265,0.444,4,242893,0,1
225,Boss' Life,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.683,0.848,4UprL40OVADveANAtCNrIa,-4.498,0.306,0.111,90.575,0,0,em lie shit got block em lie girl pop dont dont dont dont thats cause live bos life many niggaz wanna play still got due pay em gotta beg bitch stay dont dont dont dont thats cause live bos life b c d h g puttin work overseas ease doggy smoke weed fuck nigga detoxin baby presidential really pocket full woman understandin im livin show hoe winnin beginnin pearl youre given world soft like linen sweet like cinnamon everyday like 50 say many men wanna take spot want pussy end separate paper benz crib,49,0.378,0.59,4,202680,1,1
226,LAX,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.855,0.74,5e8ER5Aot7za1AzhnvtiiZ,-6.382,0.331,0.0924,100.428,11,1.70E-06,oh cali doubt lax oh cali doubt baby west west yall pile plate little somethin somethin golden state nah aint like kobe shaq magic kareem nigga showtime back true legend two steppin peasant yall thought yall gon need bout two vest cause plug plug mixed shot slug listen cuh dig dug play slick get stuck dont play tough boy go get hey yo cube tell half homies gettin worked bitch fall love get hurt bitch nine month later cause got mirked bitch see im nigga ya dont wanna reverse game put bitch corner welcome california lax oh cali doubt baby lax oh cali doubt baby lax oh cali doubt baby lax,34,0.609,0.684,4,201480,0,1
227,10 Lil' Crips,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.761,0.87,4KgUU8YS47pFaBPbfeWg7z,-4.603,0.206,0.371,94.056,4,0,10 lil crip crip runnin outside turf bangin ride far scrub cuz east side dont die multiply dont give reason turn season dont give reason well cuz theyll turn crip season gangsta back bank fat gangsta mac gangsta lac hmm fool like break cheese friend enemy oh nigga please fuck thought punked stop stuck much pop drop pluck similar gettin laid back mothafucka case grind shine bout business lunatic dis get ignorant go proceed ease wannabe cant believe leave look mind thats crazy 17 year old still baby gangsta real pop pill back young mothaf like,39,0.141,0.628,4,195093,0,1
228,Round Here,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.727,0.61,1R6M6xsq0vVq6vIAUhWNC8,-3.943,0.256,0.0169,81.999,6,0,aint safe leave house fuck around round nigga quick air lay round run mouth nigga put ground round one time dont even fuck around come round aint safe leave house fuck around round nigga quick air lay round run mouth nigga put ground round one time dont even fuck around come round dont fuck around round l 21st nigga worst quick put one first search pocket get china got cha thats gonna find ya rollin nigga thats real shit bein slick get caught real quick hold homie dont let money blind ya cause wont see standin right behind ya time thats talkin come beach betta watch nigga come east dont stop im nigga see cause dont give fuck stuck aint city beast,41,0.361,0.473,4,222387,0,1
229,A Bitch I Knew,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.771,0.688,2Lt2h6UITX6WTzrHJFHJx6,-4.596,0.216,0.00172,89.01,1,0,yeah thats right like royal penis clean highness thank uh uh snoop kells know get pull dip low phantom wheel spinnin lady like thats shit im back club blowin tree hand head bobbin like thats shit spot girl go wild dancing titty bar style im like thats shit snoop dizzle hey boy kells hey let hear say thats shit let get party jumpin kel gon get bumpin humpin like gon get somethin dogg fresh southside without vest nothin chest lady midwest must confess chi blessed leaving nothing mind doggy safe sex aint test fucking cold mess meet chicago let get real west real strong real fat real long doggy building holdin something feel get something build take skinny nigga home work filling till gone,36,0.14,0.521,4,272453,0,1
230,Like This,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.44,0.865,2mcOx4WV3guTbYOEiHZfqq,-6.102,0.311,0.0623,89.227,2,0,id like welcome western union blue carpet treatment player partner mine gonna show new dance got like easy like yeah easy grab honey take floor like dont break floor gotta keep moving hand like like feel like player move dance song wanna get groove like throw hand like marvin sorta like james brown get im holding chain dont swing im sliding foot staying beat dip low bring back slow didnt wanna dance floor mamis floor mr luck _ super duper behind baby set two step call girl got 2 rep call game quickly bitch boy move im cool runway player year gear set sunday wait right girl im coming back monday slide right front get dance fred astaire faye dunaway eye u move clap im nice jam im smooth rap zone light glamour glass full patron cold grammar,29,0.375,0.188,4,236307,0,1
231,Which One Of You,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.805,0.8,6Io4X6tBCXMi5pXve3MV5X,-4.157,0.0961,0.223,113.053,11,0,yes greeting loved one inside nine inch dick experience 2000 plus dix oh still dig type girl play met day really didnt wanna give play walked turned away saw hangin yo friend lookin friend one yall checkin pimpedout playa girl dont pretend whoa whoa whoa whoa baby seen homegirl jockin riiiiide ooh baby,34,0.223,0.83,4,212467,0,1
232,I Wanna Fuck You,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.861,0.479,1G93i9ga7ZPEOqpiNhM1mq,-8.433,0.0515,0.0452,99.969,7,0,konvict konvict muzik know front see windin grindin pole know see lookin already know wanna fuck already know wanna fuck already know girl money air mo fell grab coattail take motel ho sale dont tell wont tell baby say dont talk dogg told oh well take picture flick gon baby stick ima stick pick ima pick double g im put dick im stuck pussy right rip ridin pole door tight ima get shot end night cuz pussy pussy baby pussy life see windin grindin pole,60,0.351,0.278,4,178840,1,1
233,Psst!,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.783,0.746,0mFp3ZSck3qZjbGNBfvpkz,-4.418,0.273,0.188,95.909,0,1.86E-05,snoop double g double g double g snoop double g jovanni cordero hey bad as good hair hell homies wanna kick cause got swilla packed cilla heard dont scared tell whats deal go go go go go go go go snoop dogg ay whats yo name see baby girl come limp pimp relax know got shit split squishy pop kris yeah girl dub feel real wanna yo drug wanna treat like never treated mixin fixin beat beat psst baby let holla psst im tryin throw dollas psst boy want psst,33,0.391,0.613,4,179307,0,1
234,Beat Up On Yo Pads,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.515,0.916,6lt1yjpfWaEhOGJOMVtbPy,-3.947,0.493,0.148,92.698,1,0,intro ride ride ride three ride one two three ride one two three ride one two three ride mr porter mr porter echo snoop dogg beat yo pad cmon little homie go beat yo pad yeah beat yo pad ha ha yeah beat yo pad cmon little homie go beat yo pad love football well beat yo pad snoop dogg go beat yo pad little homies beat yo pad cmon little homie go beat yo pad youre runnin ball speed em fast aint need play em go beat yo pad bang every saturday sunday loc syfl man aint joke,28,0.367,0.559,4,177627,0,1
235,Don't Stop,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.636,0.786,6GgSHVI05HgDFAiIxRDawY,-6.211,0.522,0.0688,117.108,10,0,war zone yeah thx wanna go universal one time man wanna talk whole world man cause cause know niggaz know niggaz feel shit man erywhere man dont matter gotta feel cuz trip see police dont stop got heat seat dont stop nigga ball til fall dont stop break bitch like law dont stop nigga get yo cash dont stop oh keep stash dash dont stop oh like scrape crawl dont stop well break dont stop yeah okay yeah dont stop dont quit dont wanna get dropped dont pop shit im tellin niggaz top real spit like got deal wit geah service war zone dont nervous dont stop,29,0.461,0.503,5,202587,0,1
236,Imagine,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.803,0.627,0FNPiAAdWdWaGr7JOnlKmi,-3.787,0.443,0.286,87.105,6,0,yo doc nigga snoop dogg man record motherfuckin gangsta man think time tone bit come imagine never happened imagine rappin imagine nigga trapped imagine havin action imagine nigga could actin never got shit crackin imagine life hard cant imagine like livin city god feel imagine life yard im tryin get dollar shittyass job imagine son imagine gettin call pop bout one imagine mother struggling dealing system dont give fuck shot son imagine life cant win get ghetto go right pen get pen go right jenz get back street go right back imagine russell still struggling def jam antoher nigga hustlin rock fella rock fella try keep bubblin,54,0.248,0.638,4,282187,1,1
237,Conversations,Snoop Dogg,85,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",3806718,0.699,0.864,5KzKsgQrMPsM7oBumXej5s,-4.372,0.136,0.107,79.964,6,0,brother wack popular demand chasin fame girl livin life cruise control tell profit man gain whole world livin trife lose soul im wake people dreamin kill every demon snake make even fed steamin even though star gleamin man life aint troublefree homie take snoopy dodoubleg better people left problem today leavin conclude life way every problem answer cannot find talk hell give piece mind feel life harrrarrrrrd go talk goooooood heyyyyyyeahhhheyyyy much drama ave copper laughed man west wild old hit wrong cause momma dont poppa dont god blessed child go get struggle hard suffer long im feelin like life trip tryin keep heart pure sin race aint swift strong wise rich endure end win,32,0.215,0.856,4,218760,0,1
